Time, Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Calculated load value (%), Engine coolant temperature (F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Short term fuel % trim - Bank 2 (%), Long term fuel % trim - Bank 2 (%), Fuel rail pressure (gauge) (PSI), Intake manifold absolute pressure (PSI), Engine RPM (RPM), Ignition timing advance for #1 cylinder, Intake air temperature (F), Mass air flow rate (lb/min), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), Short term fuel trim (Bank 1  Sensor 1) (%), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%), O2 voltage (Bank 1  Sensor 3) (V), Short term fuel trim (Bank 1  Sensor 3) (%), O2 voltage (Bank 1  Sensor 4) (V), Short term fuel trim (Bank 1  Sensor 4) (%), O2 voltage (Bank 2  Sensor 1) (V), Short term fuel trim (Bank 2  Sensor 1) (%), O2 voltage (Bank 2  Sensor 2) (V), Short term fuel trim (Bank 2  Sensor 2) (%), O2 voltage (Bank 2  Sensor 3) (V), Short term fuel trim (Bank 2  Sensor 3) (%), O2 voltage (Bank 2  Sensor 4) (V), Short term fuel trim (Bank 2  Sensor 4) (%), Time since engine start (sec), Distance traveled while MIL is activated (miles), Fuel rail pressure relative to manifold vacuum (PSI), Fuel rail pressure (PSI), O2 sensor 1 lambda, O2 sensor 1 voltage wide range (V), O2 sensor 2 lambda, O2 sensor 2 voltage wide range (V), O2 sensor 3 lambda, O2 sensor 3 voltage wide range (V), O2 sensor 4 lambda, O2 sensor 4 voltage wide range (V), O2 sensor 5 lambda, O2 sensor 5 voltage wide range (V), O2 sensor 6 lambda, O2 sensor 6 voltage wide range (V), O2 sensor 7 lambda, O2 sensor 7 voltage wide range (V), O2 sensor 8 lambda, O2 sensor 8 voltage wide range (V), Commanded EGR (%), EGR error (%), Commanded evaporative purge (%), Fuel level input (%), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (miles), Evap system vapor pressure (PSI), Barometric pressure (PSI), O2 sensor 1 lambda wide range (current probe), O2 sensor 1 current wide range (mA), O2 sensor 2 lambda wide range (current probe), O2 sensor 2 current wide range (mA), O2 sensor 3 lambda wide range (current probe), O2 sensor 3 current wide range (mA), O2 sensor 4 lambda wide range (current probe), O2 sensor 4 current wide range (mA), O2 sensor 5 lambda wide range (current probe), O2 sensor 5 current wide range (mA), O2 sensor 6 lambda wide range (current probe), O2 sensor 6 current wide range (mA), O2 sensor 7 lambda wide range (current probe), O2 sensor 7 current wide range (mA), O2 sensor 8 lambda wide range (current probe), O2 sensor 8 current wide range (mA), Catalyst temperature (Bank 1 Sensor 1) (F), Catalyst temperature (Bank 2 Sensor 1) (F), Catalyst temperature (Bank 1 Sensor 2) (F), Catalyst temperature (Bank 2 Sensor 2) (F), Control module voltage (V), Absolute load value (%), Fuel/Air commanded equivalence ratio, Relative throttle position (%), Ambient air temperature (F), Absolute throttle position B (%), Absolute throttle position C (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Accelerator pedal position F (%), Commanded throttle actuator control (%), Engine run time run while MIL is activated (min), Engine run time since DTCs cleared (min), Alcohol fuel percentage (%), Absolute evap system vapor pressure (PSI), Evap system vapor pressure (PSI), Short term secondary oxygen sensor trim bank 1 (%), Short term secondary oxygen sensor trim bank 3 (%), Long term secondary oxygen sensor trim bank 1 (%), Long term secondary oxygen sensor trim bank 3 (%), Short term secondary oxygen sensor trim bank 2 (%), Short term secondary oxygen sensor trim bank 4 (%), Long term secondary oxygen sensor trim bank 2 (%), Long term secondary oxygen sensor trim bank 4 (%), Fuel rail pressure (absolute) (PSI), Relative accelerator pedal position (%), Hybrid battery pack remaining life (%), Engine oil temperature (F), Fuel injection timing (deg), Engine fuel rate (gal/hr), Input voltage read by the scan tool (V), Intake manifold absolute pressure (PSI), Mass air flow rate (lb/min), Boost (PSI), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Longitude, Latitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
01/20/2015 03:40:30.7707 PM,41.63187,0,0,0,34.11765,186.8,1.5625,6.25,0,0,0,4.931283,2435.75,35.5,82.4,0,23.52941,0,0,0.8,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024739,0.5117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.572947,0,0.764534,-0.5679401,-94.71352,38.91275,262.6,89.4,18.75,4
01/20/2015 03:40:31.2714 PM,41.63187,0,0,0,34.11765,186.8,1.5625,6.25,0,0,0,4.931283,2435.75,35.5,82.4,0,19.60784,0,0,0.64,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024739,0.5117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.572947,0,0.764534,-0.5679401,-94.71352,38.91275,262.6,89.4,18.75,4
01/20/2015 03:40:31.7715 PM,42.87461,0,0,0,34.11765,186.8,1.5625,6.25,0,0,0,4.931283,2435.75,35.5,82.4,0,19.60784,0,0,0.64,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032486,0.6835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.572947,0,0.9342392,0.02671712,-94.7133,38.91275,262.4,89.7,18.75,4
01/20/2015 03:40:32.2716 PM,42.87461,0,0,0,50.98039,186.8,7.8125,6.25,0,0,0,4.931283,2435.75,35.5,82.4,0,19.60784,0,0,0.64,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032486,0.6835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.572947,0,0.9342392,0.02671712,-94.7133,38.91275,262.4,89.7,18.75,4
01/20/2015 03:40:32.7717 PM,42.87461,0,0,0,50.98039,186.8,7.8125,6.25,0,0,0,7.106849,2435.75,35.5,82.4,0,19.60784,0,0,0.64,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032486,0.6835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.9342392,0.02671712,-94.71308,38.91275,262.1,89.7,19,4
01/20/2015 03:40:33.2718 PM,42.87461,0,0,0,50.98039,186.8,7.8125,6.25,0,0,0,7.106849,2521.75,36,82.4,0,19.60784,0,0,0.64,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032486,0.6835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.9342392,0.02671712,-94.71308,38.91275,262.1,89.7,19,4
01/20/2015 03:40:33.9054 PM,42.87461,0,0,0,50.98039,186.8,7.8125,6.25,0,0,0,7.106849,2521.75,36,82.4,0,20.39216,0,0,0.64,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032486,0.6835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.9342392,0.02671712,-94.71286,38.91275,262.2,89.8,19.25,4
01/20/2015 03:40:34.3638 PM,42.87461,0,0,0,50.98039,186.8,7.8125,6.25,0,0,0,7.106849,2521.75,36,82.4,0,20.39216,0,0,0.605,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032486,0.6835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.9342392,0.02671712,-94.71286,38.91275,262.2,89.8,19.25,4
01/20/2015 03:40:34.8651 PM,44.73873,0,0,0,50.98039,186.8,7.8125,6.25,0,0,0,7.106849,2521.75,36,82.4,0,20.39216,0,0,0.605,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.7865199,0.7755269,-94.71263,38.91276,261.7,89.8,19.5,4
01/20/2015 03:40:35.3722 PM,44.73873,0,0,0,50.58823,186.8,6.25,6.25,0,0,0,7.106849,2521.75,36,82.4,0,20.39216,0,0,0.605,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.7865199,0.7755269,-94.71263,38.91276,261.7,89.8,19.5,4
01/20/2015 03:40:35.8833 PM,44.73873,0,0,0,50.58823,186.8,6.25,6.25,0,0,0,7.106849,2521.75,36,82.4,0,20.39216,0,0,0.605,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.375131,0,0.7865199,0.7755269,-94.7124,38.91277,261.9,89.8,19.5,4
01/20/2015 03:40:36.3828 PM,44.73873,0,0,0,50.58823,186.8,6.25,6.25,0,0,0,7.251887,2586,36,82.4,0,20.39216,0,0,0.605,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.509174,0,0.7865199,0.7755269,-94.7124,38.91277,261.9,89.8,19.5,4
01/20/2015 03:40:36.9861 PM,44.73873,0,0,0,50.58823,186.8,6.25,6.25,0,0,0,7.251887,2586,32.5,82.4,0,20.39216,0,0,0.605,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.509174,0,0.7865199,0.7755269,-94.7124,38.91277,261.9,89.8,19.5,4
01/20/2015 03:40:37.5045 PM,44.73873,0,0,0,50.58823,186.8,6.25,6.25,0,0,0,7.251887,2586,32.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920735,-0.328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.509174,0,0.7865199,0.7755269,-94.71217,38.91277,261.8,89.7,20,4
01/20/2015 03:40:38.0002 PM,45.98147,0,0,0,50.58823,186.8,6.25,6.25,0,0,0,7.251887,2586,32.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,2.509174,0,0.7457289,0.8399841,-94.71194,38.91277,262.3,89.9,20,4
01/20/2015 03:40:38.5078 PM,45.98147,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,7.251887,2586,32.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,2.509174,0,0.7457289,0.8399841,-94.71194,38.91277,262.3,89.9,20,4
01/20/2015 03:40:39.0141 PM,45.98147,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,7.251887,2586,32.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,2.509174,0,0.7457289,0.8399841,-94.71194,38.91277,262.3,89.9,20,4
01/20/2015 03:40:39.5279 PM,45.98147,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,7.251887,2586,32.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,2.509174,0,0.7457289,0.8399841,-94.71194,38.91277,262.3,89.9,20,4
01/20/2015 03:40:40.0297 PM,45.98147,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,4.931283,2616.75,32.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.749711,0,0.7457289,0.8399841,-94.71171,38.91277,262.3,89.7,20.25,4
01/20/2015 03:40:40.5337 PM,45.98147,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,4.931283,2616.75,39.5,82.4,0,24.70588,0,0,0.445,5.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.749711,0,0.7457289,0.8399841,-94.71148,38.91277,262.3,89.7,20.25,4
01/20/2015 03:40:41.0312 PM,45.98147,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,4.931283,2616.75,39.5,82.4,0,13.33333,0,0,0.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021659,0.5820313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.749711,0,0.7457289,0.8399841,-94.71124,38.91277,262.3,90.1,20.25,4
01/20/2015 03:40:41.5332 PM,44.73873,0,0,0,37.2549,186.8,6.25,6.25,0,0,0,4.931283,2616.75,39.5,82.4,0,13.33333,0,0,0.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993325,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.749711,0,0.02865078,0.4075854,-94.71124,38.91277,262.3,90.1,20.25,4
01/20/2015 03:40:42.0331 PM,44.73873,0,0,0,23.52941,186.8,6.25,6.25,0,0,0,4.931283,2616.75,39.5,82.4,0,13.33333,0,0,0.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993325,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.749711,0,0.02865078,0.4075854,-94.71101,38.91276,262.2,90.2,20,4
01/20/2015 03:40:42.5767 PM,44.73873,0,0,0,23.52941,186.8,7.8125,6.25,0,0,0,4.931283,2616.75,39.5,82.4,0,13.33333,0,0,0.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993325,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.749711,0,0.02865078,0.4075854,-94.71101,38.91276,262.2,90.2,20,4
01/20/2015 03:40:43.0766 PM,44.73873,0,0,0,23.52941,186.8,7.8125,6.25,0,0,0,4.351132,2553.5,39.5,82.4,0,13.33333,0,0,0.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993325,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.56222,0,0.02865078,0.4075854,-94.71078,38.91276,262.4,90.2,19.75,4
01/20/2015 03:40:43.5764 PM,44.73873,0,0,0,23.52941,186.8,7.8125,6.25,0,0,0,4.351132,2553.5,35,82.4,0,22.7451,0,0,0.175,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993325,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,1.56222,0,0.02865078,0.4075854,-94.71078,38.91276,262.4,90.2,19.75,4
01/20/2015 03:40:44.0765 PM,44.73873,0,0,0,23.52941,186.8,7.8125,6.25,0,0,0,4.351132,2553.5,35,82.4,0,22.7451,0,0,0.175,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006622,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.56222,0,-0.2531146,0.2463071,-94.71056,38.91276,262.6,90.2,19.5,4
01/20/2015 03:40:44.6253 PM,44.73873,0,0,0,49.80392,186.8,7.8125,6.25,0,0,0,4.351132,2553.5,35,82.4,0,22.7451,0,0,0.175,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006622,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.56222,0,-0.2531146,0.2463071,-94.71056,38.91276,262.6,90.2,19.5,4
01/20/2015 03:40:45.1766 PM,44.73873,0,0,0,49.80392,186.8,7.03125,6.25,0,0,0,4.351132,2553.5,35,82.4,0,22.7451,0,0,0.175,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006622,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,1.56222,0,-0.2531146,0.2463071,-94.71033,38.91276,262.6,90,19.75,3
01/20/2015 03:40:45.6867 PM,44.73873,0,0,0,49.80392,186.8,7.03125,6.25,0,0,0,5.801509,2584.25,35,82.4,0,22.7451,0,0,0.175,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006622,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.032613,0,-0.2531146,0.2463071,-94.71033,38.91276,262.6,90,19.75,3
01/20/2015 03:40:46.1386 PM,44.73873,0,0,0,49.80392,186.8,7.03125,6.25,0,0,0,5.801509,2584.25,40,82.4,0,9.019608,0,0,0.175,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006622,0.1757813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.032613,0,-0.2531146,0.2463071,-94.71011,38.91276,262.9,89.8,19.75,4
01/20/2015 03:40:46.6385 PM,44.73873,0,0,0,49.80392,186.8,7.03125,6.25,0,0,0,5.801509,2584.25,40,82.4,0,9.019608,0,0,0.155,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029375,1.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.032613,0,-0.2531146,0.2463071,-94.71011,38.91276,262.9,89.8,19.75,4
01/20/2015 03:40:47.1386 PM,44.11736,0,0,0,17.2549,186.8,7.03125,6.25,0,0,0,5.801509,2584.25,40,82.4,0,9.019608,0,0,0.155,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029375,1.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.032613,0,-0.166896,-0.06912263,-94.70988,38.91276,263.1,89.9,19.75,4
01/20/2015 03:40:47.6772 PM,44.11736,0,0,0,17.2549,186.8,0,6.25,0,0,0,5.801509,2584.25,40,82.4,0,9.019608,0,0,0.155,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029375,1.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,2.032613,0,-0.166896,-0.06912263,-94.70988,38.91276,263.1,89.9,19.75,4
01/20/2015 03:40:48.1775 PM,44.11736,0,0,0,17.2549,186.8,0,6.25,0,0,0,2.755717,2584.25,40,82.4,0,9.019608,0,0,0.155,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029375,1.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0.9771178,0,-0.166896,-0.06912263,-94.70988,38.91276,263.1,89.9,19.75,4
01/20/2015 03:40:48.6780 PM,44.11736,0,0,0,17.2549,186.8,0,6.25,0,0,0,2.755717,2433.25,39.5,82.4,0,9.019608,0,0,0.155,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029375,1.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0.9771178,0,-0.166896,-0.06912263,-94.70988,38.91276,263.1,89.9,19.75,4
